Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Noun_freq
reserve,366,277,308,242,7.18,2.5647,3.3,2.444,Noun,152.0,0.42,Noun.Verb.Adjective,152.127.87,152
serial,577,355,520,331,11.31,2.7619,4.23,2.5514,Adjective,424.0,0.74,Adjective.Noun,424.152,152
temp,154,116,118,95,3.02,2.1903,1.38,2.0682,Noun,152.0,0.99,Noun.Name,152.1,152
update,252,218,226,199,4.94,2.4031,2.6,2.3404,Noun,152.0,0.6,Noun.Verb,152.100,152
vicinity,153,140,150,137,3.0,2.1875,1.67,2.1492,Noun,152.0,1.0,Noun,152,152
cloak,153,92,147,90,3.0,2.1875,1.1,1.9685,Noun,151.0,0.99,Noun.Verb,151.2,151
convertible,166,127,159,123,3.25,2.2227,1.51,2.1072,Noun,151.0,0.91,Noun.Adjective,151.15,151
mean,63443,8032,63218,8027,1243.98,4.8024,95.76,3.9049,Verb,61291.0,0.97,Verb.Adjective.Noun,61291.1956.151,151
motivation,151,120,141,115,2.96,2.1818,1.43,2.0828,Noun,151.0,1.0,Noun,151,151
receiver,151,105,141,100,2.96,2.1818,1.25,2.0253,Noun,151.0,1.0,Noun,151,151
redhead,186,129,153,123,3.65,2.2718,1.54,2.1139,Noun,151.0,0.82,Noun.Name,151.33,151
savior,173,134,112,94,3.39,2.2405,1.6,2.1303,Noun,151.0,0.88,Noun.Name,151.20,151
shrine,151,93,121,88,2.96,2.1818,1.11,1.9731,Noun,151.0,1.0,Noun,151,151
attendant,158,119,139,108,3.1,2.2014,1.42,2.0792,Noun,150.0,0.95,Noun.Adjective,150.8,150
caffeine,150,118,124,100,2.94,2.179,1.41,2.0755,Noun,150.0,1.0,Noun,150,150
calf,151,108,132,100,2.96,2.1818,1.29,2.0374,Noun,150.0,0.99,Noun.Name,150.1,150
crow,227,132,156,107,4.45,2.3579,1.57,2.1239,Noun,150.0,0.68,Noun.Name,150.71,150
cuckoo,151,108,117,88,2.96,2.1818,1.29,2.0374,Noun,150.0,0.99,Noun.Name,150.1,150
depot,150,97,116,68,2.94,2.179,1.16,1.9912,Noun,150.0,1.0,Noun,150,150
distinction,150,136,150,136,2.94,2.179,1.62,2.1367,Noun,150.0,1.0,Noun,150,150
estimate,243,201,233,192,4.76,2.3874,2.4,2.3054,Noun,150.0,0.62,Noun.Verb,150.91,150
foreigner,150,102,132,93,2.94,2.179,1.22,2.0128,Noun,150.0,1.0,Noun,150,150
jewellery,150,87,133,78,2.94,2.179,1.04,1.9445,Noun,150.0,1.0,Noun,150,150
merit,173,153,143,130,3.39,2.2405,1.82,2.1875,Noun,150.0,0.87,Noun.Verb,150.23,150
precision,150,117,142,115,2.94,2.179,1.39,2.0719,Noun,150.0,1.0,Noun,150,150
resolution,150,115,135,107,2.94,2.179,1.37,2.0645,Noun,150.0,1.0,Noun,150,150
upstairs,3607,2155,3327,2044,70.73,3.5573,25.69,3.3336,Adverb,3451.0,0.96,Adverb.Noun.Name,3451.150.1,150
warfare,150,115,145,112,2.94,2.179,1.37,2.0645,Noun,150.0,1.0,Noun,150,150
wear,5576,3127,5290,3033,109.33,3.7464,37.28,3.4953,Verb,5386.0,0.97,Verb.Noun.Name,5386.150.36,150
platter,149,128,141,121,2.92,2.1761,1.53,2.1106,Noun,149.0,1.0,Noun,149,149
rotation,149,108,147,108,2.92,2.1761,1.29,2.0374,Noun,149.0,1.0,Noun,149,149
scanner,150,109,145,105,2.94,2.179,1.3,2.0414,Noun,149.0,1.0,Noun,149,149
transaction,150,121,145,120,2.94,2.179,1.44,2.0864,Noun,149.0,1.0,Noun,149,149
addition,395,361,392,359,7.75,2.5977,4.3,2.5587,Preposition,185.0,0.47,Preposition.Noun.Adverb,185.148.59,148
beaver,246,127,112,76,4.82,2.3927,1.51,2.1072,Noun,148.0,0.61,Noun.Name.Verb,148.54.42,148
bore,395,340,388,338,7.75,2.5977,4.05,2.5328,Verb,247.0,0.63,Verb.Noun,247.148,148
cactus,148,85,111,73,2.9,2.1732,1.01,1.9345,Noun,148.0,1.0,Noun,148,148
lever,163,106,154,102,3.2,2.2148,1.26,2.0294,Noun,148.0,0.91,Noun.Name.Verb,148.9.6,148
linen,149,117,129,102,2.92,2.1761,1.39,2.0719,Noun,148.0,1.0,Noun,148,148
rooster,197,102,116,82,3.86,2.2967,1.22,2.0128,Noun,148.0,0.75,Noun.Name,148.49,148
worship,409,294,348,279,8.02,2.6128,3.51,2.4698,Verb,261.0,0.64,Verb.Noun,261.148,148
cabbage,148,109,129,102,2.9,2.1732,1.3,2.0414,Noun,147.0,0.99,Noun.Name,147.1,147
comb,309,221,288,210,6.06,2.4914,2.63,2.3464,Verb,162.0,0.52,Verb.Noun,162.147,147
compromise,358,279,335,269,7.02,2.5551,3.33,2.4472,Verb,210.0,0.59,Verb.Noun,210.147,147
maiden,282,209,241,187,5.53,2.4518,2.49,2.3222,Noun,147.0,0.52,Noun.Adjective.Name,147.133.1,147
necessity,147,125,139,122,2.88,2.1703,1.49,2.1004,Noun,147.0,1.0,Noun,147,147
slope,150,120,125,104,2.94,2.179,1.43,2.0828,Noun,147.0,0.98,Noun.Verb,147.3,147
withdrawal,146,120,139,116,2.86,2.1673,1.43,2.0828,Noun,147.0,1.0,Noun,147,147
bob,4666,968,86,57,91.49,3.669,11.54,2.9863,Name,4435.0,0.96,Name.Noun.Verb,4435.146.58,146
cappuccino,146,105,125,91,2.86,2.1673,1.25,2.0253,Noun,146.0,1.0,Noun,146,146
cone,149,114,126,102,2.92,2.1761,1.36,2.0607,Noun,146.0,0.99,Noun.Name,146.2,146
maple,165,91,84,55,3.24,2.2201,1.08,1.9638,Noun,146.0,0.89,Noun.Name,146.18,146
melon,218,99,121,90,4.27,2.3404,1.18,2.0,Noun,146.0,0.67,Noun.Name,146.71,146
neon,146,76,89,65,2.86,2.1673,0.91,1.8865,Noun,146.0,1.0,Noun,146,146
ping,168,81,59,35,3.29,2.2279,0.97,1.9138,Noun,146.0,0.87,Noun.Verb.Name,146.19.3,146
popularity,149,123,140,115,2.92,2.1761,1.47,2.0934,Noun,146.0,0.98,Noun.Name,146.3,146
prejudice,163,132,144,122,3.2,2.2148,1.57,2.1239,Noun,146.0,0.9,Noun.Verb,146.17,146
proceedings,146,121,137,116,2.86,2.1673,1.44,2.0864,Noun,146.0,1.0,Noun,146,146
stab,447,320,389,293,8.76,2.6513,3.81,2.5065,Verb,301.0,0.67,Verb.Noun,301.146,146
bun,147,109,111,85,2.88,2.1703,1.3,2.0414,Noun,145.0,0.99,Noun.Name,145.2,145
fireman,149,105,134,98,2.92,2.1761,1.25,2.0253,Noun,145.0,0.98,Noun.Name,145.3,145
herring,152,68,131,63,2.98,2.1847,0.81,1.8388,Noun,145.0,0.95,Noun.Name,145.7,145
pest,146,112,116,97,2.86,2.1673,1.34,2.0531,Noun,145.0,1.0,Noun,145,145
transit,162,107,133,92,3.18,2.2122,1.28,2.0334,Noun,145.0,0.9,Noun.Verb,145.17,145
vegetarian,202,156,192,152,3.96,2.3075,1.86,2.1959,Noun,145.0,0.72,Noun.Adjective,145.57,145
venture,241,200,226,190,4.73,2.3838,2.38,2.3032,Noun,145.0,0.6,Noun.Verb,145.97,145
arrogance,144,128,136,123,2.82,2.1614,1.53,2.1106,Noun,144.0,1.0,Noun,144,144
clam,200,158,165,134,3.92,2.3032,1.88,2.2014,Noun,144.0,0.72,Noun.Verb.Name,144.51.5,144
dragonfly,145,51,13,10,2.84,2.1644,0.61,1.716,Noun,144.0,1.0,Noun,144,144
merchant,146,107,110,84,2.86,2.1673,1.28,2.0334,Noun,144.0,0.99,Noun.Name,144.1,144
paragraph,144,109,116,95,2.82,2.1614,1.3,2.0414,Noun,144.0,1.0,Noun,144,144
reply,245,183,221,175,4.8,2.3909,2.18,2.2648,Noun,144.0,0.59,Noun.Verb.Preposition,144.94.7,144
revolver,141,101,140,101,2.76,2.1523,1.2,2.0086,Noun,144.0,1.0,Noun,144,144
toll,171,151,155,139,3.35,2.2355,1.8,2.1818,Noun,144.0,0.84,Noun.Verb,144.27,144
veil,151,108,146,104,2.96,2.1818,1.29,2.0374,Noun,144.0,0.95,Noun.Verb,144.7,144
accusation,143,128,142,128,2.8,2.1584,1.53,2.1106,Noun,143.0,1.0,Noun,143,143
aggression,143,109,134,105,2.8,2.1584,1.3,2.0414,Noun,143.0,1.0,Noun,143,143
cricket,144,94,98,74,2.82,2.1614,1.12,1.9777,Noun,143.0,0.99,Noun.Name,143.1,143
drapes,152,105,140,103,2.98,2.1847,1.25,2.0253,Noun,143.0,0.94,Noun.Verb,143.9,143
gender,143,120,132,113,2.8,2.1584,1.43,2.0828,Noun,143.0,1.0,Noun,143,143
insight,143,118,141,116,2.8,2.1584,1.41,2.0755,Noun,143.0,1.0,Noun,143,143
quadrant,143,82,94,70,2.8,2.1584,0.98,1.9191,Noun,143.0,1.0,Noun,143,143
sensitivity,148,127,135,118,2.9,2.1732,1.51,2.1072,Noun,143.0,0.96,Noun.Name,143.6,143
underpants,150,102,130,92,2.94,2.179,1.22,2.0128,Noun,143.0,0.95,Noun.Name,143.7,143
workshop,143,111,133,104,2.8,2.1584,1.32,2.0492,Noun,143.0,1.0,Noun,143,143
bronze,143,99,90,68,2.8,2.1584,1.18,2.0,Noun,142.0,0.99,Noun.Verb,142.1,142
creator,142,95,110,67,2.78,2.1553,1.13,1.9823,Noun,142.0,1.0,Noun,142,142
dairy,142,104,106,73,2.78,2.1553,1.24,2.0212,Noun,142.0,1.0,Noun,142,142
determination,142,128,134,121,2.78,2.1553,1.53,2.1106,Noun,142.0,1.0,Noun,142,142
envy,487,406,467,393,9.55,2.6884,4.84,2.6096,Verb,344.0,0.71,Verb.Noun.Name,344.142.1,142
finance,273,212,231,192,5.35,2.4378,2.53,2.3284,Noun,142.0,0.52,Noun.Verb,142.132,142
herbs,141,92,133,89,2.76,2.1523,1.1,1.9685,Noun,142.0,1.0,Noun,142,142
outlaw,149,82,141,77,2.92,2.1761,0.98,1.9191,Noun,142.0,0.95,Noun.Verb,142.7,142
spotlight,148,131,137,122,2.9,2.1732,1.56,2.1206,Noun,142.0,0.95,Noun.Verb,142.7,142
stallion,163,95,110,80,3.2,2.2148,1.13,1.9823,Noun,142.0,0.88,Noun.Name,142.19,142
stealth,142,78,80,53,2.78,2.1553,0.93,1.8976,Noun,142.0,1.0,Noun,142,142
vineyard,142,61,75,37,2.78,2.1553,0.73,1.7924,Noun,142.0,1.0,Noun,142,142
zipper,144,118,136,112,2.82,2.1614,1.41,2.0755,Noun,142.0,0.99,Noun.Name,142.1,142
disgust,141,121,135,120,2.76,2.1523,1.44,2.0864,Noun,141.0,1.0,Noun,141,141
fright,141,113,131,111,2.76,2.1523,1.35,2.0569,Noun,141.0,1.0,Noun,141,141
harvest,195,145,174,132,3.82,2.2923,1.73,2.1644,Noun,141.0,0.73,Noun.Verb,141.53,141
monopoly,141,99,68,46,2.76,2.1523,1.18,2.0,Noun,141.0,1.0,Noun,141,141
prairie,143,84,90,60,2.8,2.1584,1.0,1.9294,Noun,141.0,0.99,Noun.Name,141.2,141
rhyme,225,160,225,160,4.41,2.3541,1.91,2.2068,Noun,141.0,0.63,Noun.Verb,141.83,141
sophomore,146,118,123,103,2.86,2.1673,1.41,2.0755,Noun,141.0,0.97,Noun.Name,141.4,141
squid,141,75,112,65,2.76,2.1523,0.89,1.8808,Noun,141.0,0.99,Noun.Name,141.1,141
sticker,142,105,138,102,2.78,2.1553,1.25,2.0253,Noun,141.0,0.99,Noun.Name,141.1,141
threshold,141,119,131,117,2.76,2.1523,1.42,2.0792,Noun,141.0,1.0,Noun,141,141
twilight,156,114,80,67,3.06,2.1959,1.36,2.0607,Noun,141.0,0.9,Noun.Name,141.15,141
velocity,142,100,122,89,2.78,2.1553,1.19,2.0043,Noun,141.0,1.0,Noun,141,141
aquarium,141,85,125,77,2.76,2.1523,1.01,1.9345,Noun,140.0,1.0,Noun,140,140
dig,2357,1253,1865,1119,46.22,3.3725,14.94,3.0983,Verb,2211.0,0.94,Verb.Noun,2211.140,140
dolphin,141,72,116,62,2.76,2.1523,0.86,1.8633,Noun,140.0,1.0,Noun,140,140
feedback,140,101,118,89,2.75,2.1492,1.2,2.0086,Noun,140.0,1.0,Noun,140,140
fiddle,185,129,169,119,3.63,2.2695,1.54,2.1139,Noun,140.0,0.75,Noun.Verb,140.46,140
gator,184,56,104,43,3.61,2.2672,0.67,1.7559,Noun,140.0,0.77,Noun.Name,140.42,140
initiative,140,122,136,119,2.75,2.1492,1.45,2.0899,Noun,140.0,1.0,Noun,140,140
magnet,140,94,125,87,2.75,2.1492,1.12,1.9777,Noun,140.0,1.0,Noun,140,140
residue,140,103,134,101,2.75,2.1492,1.23,2.017,Noun,140.0,1.0,Noun,140,140
revelation,140,108,105,96,2.75,2.1492,1.29,2.0374,Noun,140.0,1.0,Noun,140,140
saucer,140,72,133,67,2.75,2.1492,0.86,1.8633,Noun,140.0,1.0,Noun,140,140
spending,1264,1049,1213,1011,24.78,3.1021,12.51,3.0212,Verb,1108.0,0.88,Verb.Noun.Adjective,1108.140.14,140
whisper,403,300,331,273,7.9,2.6064,3.58,2.4786,Verb,262.0,0.65,Verb.Noun,262.140,140
atom,140,92,125,85,2.75,2.1492,1.1,1.9685,Noun,139.0,1.0,Noun,139,139
brunch,189,107,180,102,3.71,2.2788,1.28,2.0334,Noun,139.0,0.74,Noun.Verb.Name,139.49.1,139
caddy,145,80,78,33,2.84,2.1644,0.95,1.9085,Noun,139.0,0.96,Noun.Verb,139.6,139
caliber,139,110,138,109,2.73,2.1461,1.31,2.0453,Noun,139.0,1.0,Noun,139,139
carpenter,306,122,138,86,6.0,2.4871,1.45,2.0899,Name,167.0,0.55,Name.Noun,167.139,139
caviar,195,143,163,124,3.82,2.2923,1.7,2.1584,Noun,139.0,0.71,Noun.Verb.Name,139.52.4,139
cradle,145,107,121,95,2.84,2.1644,1.28,2.0334,Noun,139.0,0.96,Noun.Verb,139.6,139
handicap,139,105,124,101,2.73,2.1461,1.25,2.0253,Noun,139.0,1.0,Noun,139,139
heater,139,103,134,101,2.73,2.1461,1.23,2.017,Noun,139.0,1.0,Noun,139,139
kettle,143,119,129,110,2.8,2.1584,1.42,2.0792,Noun,139.0,0.97,Noun.Name,139.4,139
leverage,139,116,132,113,2.73,2.1461,1.38,2.0682,Noun,139.0,1.0,Noun,139,139
mortal,488,300,441,288,9.57,2.6893,3.58,2.4786,Adjective,347.0,0.71,Adjective.Noun,347.139,139
sanity,139,127,132,123,2.73,2.1461,1.51,2.1072,Noun,139.0,1.0,Noun,139,139
sermon,139,96,131,89,2.73,2.1461,1.14,1.9868,Noun,139.0,1.0,Noun,139,139
starter,139,114,132,109,2.73,2.1461,1.36,2.0607,Noun,139.0,1.0,Noun,139,139
arch,188,117,107,85,3.69,2.2765,1.39,2.0719,Noun,138.0,0.73,Noun.Adjective,138.50,138
casualty,138,118,121,104,2.71,2.143,1.41,2.0755,Noun,138.0,1.0,Noun,138,138
collapse,283,191,274,190,5.55,2.4533,2.28,2.2833,Verb,144.0,0.51,Verb.Noun,144.138,138
earring,138,95,133,92,2.71,2.143,1.13,1.9823,Noun,138.0,1.0,Noun,138,138
efficiency,139,119,128,109,2.73,2.1461,1.42,2.0792,Noun,138.0,1.0,Noun,138,138
homosexual,241,137,219,130,4.73,2.3838,1.63,2.1399,Noun,138.0,0.57,Noun.Adjective,138.106,138
imitation,139,115,129,108,2.73,2.1461,1.37,2.0645,Noun,138.0,0.99,Noun.Adjective,138.1,138
modeling,185,107,165,101,3.63,2.2695,1.28,2.0334,Noun,138.0,0.75,Noun.Verb.Adjective,138.45.2,138
reform,184,112,149,99,3.61,2.2672,1.34,2.0531,Noun,138.0,0.75,Noun.Verb,138.45,138
reverse,560,415,449,347,10.98,2.749,4.95,2.6191,Verb,257.0,0.46,Verb.Adjective.Noun,257.166.138,138
shin,157,62,32,29,3.08,2.1987,0.74,1.7993,Noun,138.0,0.9,Noun.Name,138.16,138
tendency,138,135,137,134,2.71,2.143,1.61,2.1335,Noun,138.0,1.0,Noun,138,138
traveler,154,120,130,106,3.02,2.1903,1.43,2.0828,Noun,138.0,0.9,Noun.Name,138.15,138
hub,156,61,63,50,3.06,2.1959,0.73,1.7924,Noun,137.0,0.88,Noun.Name,137.19,137
unity,138,86,104,72,2.71,2.143,1.03,1.9395,Noun,137.0,0.99,Noun.Name,137.2,137
apron,136,107,132,105,2.67,2.1367,1.28,2.0334,Noun,136.0,1.0,Noun,136,136
charter,151,108,125,93,2.96,2.1818,1.29,2.0374,Noun,136.0,0.9,Noun.Verb.Name,136.14.1,136
collision,137,100,118,90,2.69,2.1399,1.19,2.0043,Noun,136.0,1.0,Noun,136,136
funding,162,116,153,113,3.18,2.2122,1.38,2.0682,Noun,136.0,0.84,Noun.Verb,136.25,136
hydrogen,136,79,122,73,2.67,2.1367,0.94,1.9031,Noun,136.0,1.0,Noun,136,136
junior,1825,818,608,469,35.78,3.2615,9.75,2.9133,Adjective,1669.0,0.92,Adjective.Noun.Name,1669.136.16,136
scorpion,136,55,86,39,2.67,2.1367,0.66,1.7482,Noun,136.0,1.0,Noun,136,136
vitamin,136,101,117,87,2.67,2.1367,1.2,2.0086,Noun,136.0,1.0,Noun,136,136
attendance,135,113,118,99,2.65,2.1335,1.35,2.0569,Noun,135.0,1.0,Noun,135,135
booster,135,82,95,72,2.65,2.1335,0.98,1.9191,Noun,135.0,1.0,Noun,135,135
chemical,579,381,522,355,11.35,2.7634,4.54,2.5821,Adjective,441.0,0.77,Adjective.Noun,441.135,135
elite,151,131,133,116,2.96,2.1818,1.56,2.1206,Noun,135.0,0.89,Noun.Adjective,135.16,135
grub,139,106,123,101,2.73,2.1461,1.26,2.0294,Noun,135.0,0.98,Noun.Name,135.3,135
harp,134,81,105,68,2.63,2.1303,0.97,1.9138,Noun,135.0,1.0,Noun,135,135
military,2103,958,1896,909,41.24,3.323,11.42,2.9818,Adjective,1968.0,0.94,Adjective.Noun,1968.135,135
tights,135,78,129,76,2.65,2.1335,0.93,1.8976,Noun,135.0,1.0,Noun,135,135
want,140718,8305,137089,8293,2759.18,5.1484,99.01,3.9194,Verb,140488.0,1.0,Verb.Noun,140488.135,135
eclipse,144,50,117,45,2.82,2.1614,0.6,1.7076,Noun,134.0,0.93,Noun.Verb,134.10,134
emerald,131,62,63,39,2.57,2.1206,0.74,1.7993,Noun,134.0,0.98,Noun.Name,134.3,134
interior,267,220,257,212,5.24,2.4281,2.62,2.3444,Noun,134.0,0.5,Noun.Adjective,134.133,134
jug,134,75,118,70,2.63,2.1303,0.89,1.8808,Noun,134.0,1.0,Noun,134,134
labour,166,117,137,97,3.25,2.2227,1.39,2.0719,Noun,134.0,0.77,Noun.Adjective.Verb,134.31.8,134
liquid,395,282,342,254,7.75,2.5977,3.36,2.4518,Adjective,262.0,0.66,Adjective.Noun,262.134,134
mineral,132,101,115,93,2.59,2.1239,1.2,2.0086,Noun,134.0,1.0,Noun,134,134
paranoia,136,115,113,100,2.67,2.1367,1.37,2.0645,Noun,134.0,0.99,Noun.Name,134.2,134
publishing,194,134,161,115,3.8,2.29,1.6,2.1303,Noun,134.0,0.69,Noun.Verb,134.60,134
shortage,134,113,134,113,2.63,2.1303,1.35,2.0569,Noun,134.0,1.0,Noun,134,134
appendix,133,88,125,86,2.61,2.1271,1.05,1.9494,Noun,133.0,1.0,Noun,133,133
electronics,139,98,94,76,2.73,2.1461,1.17,1.9956,Noun,133.0,0.96,Noun.Name,133.6,133
ingredient,133,101,133,101,2.61,2.1271,1.2,2.0086,Noun,133.0,1.0,Noun,133,133
mailman,147,107,128,94,2.88,2.1703,1.28,2.0334,Noun,133.0,0.9,Noun.Name,133.14,133
proportion,139,127,138,127,2.73,2.1461,1.51,2.1072,Noun,133.0,0.96,Noun.Preposition,133.5,133
counsellor,132,74,86,59,2.59,2.1239,0.88,1.8751,Noun,132.0,1.0,Noun,132,132
domain,132,114,127,111,2.59,2.1239,1.36,2.0607,Noun,132.0,1.0,Noun,132,132
furnace,138,88,132,85,2.71,2.143,1.05,1.9494,Noun,132.0,0.96,Noun.Name,132.6,132
gram,132,93,102,73,2.59,2.1239,1.11,1.9731,Noun,132.0,1.0,Noun,132,132
hash,180,133,164,121,3.53,2.2577,1.59,2.1271,Noun,132.0,0.74,Noun.Verb,132.47,132
obstacle,132,107,131,107,2.59,2.1239,1.28,2.0334,Noun,132.0,1.0,Noun,132,132
patio,133,108,125,103,2.61,2.1271,1.29,2.0374,Noun,132.0,0.99,Noun.Name,132.1,132
satin,133,99,103,84,2.61,2.1271,1.18,2.0,Noun,132.0,1.0,Noun,132,132
vomit,272,222,238,208,5.33,2.4362,2.65,2.3483,Verb,139.0,0.51,Verb.Noun,139.132,132
descent,132,102,129,101,2.59,2.1239,1.22,2.0128,Noun,131.0,1.0,Noun,131,131
diesel,135,78,75,55,2.65,2.1335,0.93,1.8976,Noun,131.0,1.0,Noun,131,131
hare,195,78,23,17,3.82,2.2923,0.93,1.8976,Noun,131.0,0.98,Noun.Name.Verb,131.2.1,131
ninja,131,67,91,45,2.57,2.1206,0.8,1.8325,Noun,131.0,1.0,Noun,131,131
panther,131,46,54,26,2.57,2.1206,0.55,1.6721,Noun,131.0,1.0,Noun,131,131
selling,1919,1273,1803,1212,37.63,3.2833,15.18,3.1052,Verb,1782.0,0.93,Verb.Noun,1782.131,131
spectacle,131,116,130,115,2.57,2.1206,1.38,2.0682,Noun,131.0,1.0,Noun,131,131
spleen,131,91,113,84,2.57,2.1206,1.08,1.9638,Noun,131.0,1.0,Noun,131,131
swell,1061,570,880,491,20.8,3.0261,6.8,2.7566,Adjective,594.0,0.56,Adjective.Verb.Noun,594.334.131,131
clause,143,99,122,89,2.8,2.1584,1.18,2.0,Noun,130.0,0.91,Noun.Name,130.13,130
interpretation,130,111,127,108,2.55,2.1173,1.32,2.0492,Noun,130.0,1.0,Noun,130,130
pepperoni,131,88,111,76,2.57,2.1206,1.05,1.9494,Noun,130.0,0.99,Noun.Name,130.1,130
pineapple,130,78,103,72,2.55,2.1173,0.93,1.8976,Noun,130.0,1.0,Noun,130,130
spinach,130,90,113,85,2.55,2.1173,1.07,1.959,Noun,130.0,1.0,Noun,130,130
squash,223,162,201,150,4.37,2.3502,1.93,2.2122,Noun,130.0,0.58,Noun.Verb,130.93,130
tofu,137,62,88,59,2.69,2.1399,0.74,1.7993,Noun,130.0,0.95,Noun.Name,130.7,130
tolerance,130,106,121,101,2.55,2.1173,1.26,2.0294,Noun,130.0,1.0,Noun,130,130
archives,129,81,116,72,2.53,2.1139,0.97,1.9138,Noun,129.0,1.0,Noun,129,129
ash,469,143,127,88,9.2,2.6721,1.7,2.1584,Name,338.0,0.72,Name.Noun,338.129,129
chateau,129,69,65,30,2.53,2.1139,0.82,1.8451,Noun,129.0,1.0,Noun,129,129
click,327,220,239,168,6.41,2.5159,2.62,2.3444,Verb,197.0,0.6,Verb.Noun,197.129,129
comic,552,302,514,286,10.82,2.7427,3.6,2.4814,Adjective,423.0,0.77,Adjective.Noun,423.129,129
dynasty,130,83,57,46,2.55,2.1173,0.99,1.9243,Noun,129.0,1.0,Noun,129,129
heritage,129,105,98,82,2.53,2.1139,1.25,2.0253,Noun,129.0,1.0,Noun,129,129
leisure,129,101,106,85,2.53,2.1139,1.2,2.0086,Noun,129.0,1.0,Noun,129,129
patriot,133,95,91,66,2.61,2.1271,1.13,1.9823,Noun,129.0,0.97,Noun.Name,129.4,129
poll,127,79,112,70,2.49,2.1072,0.94,1.9031,Noun,129.0,0.99,Noun.Verb,129.1,129
rebellion,130,106,115,95,2.55,2.1173,1.26,2.0294,Noun,129.0,1.0,Noun,129,129
ruling,209,173,205,169,4.1,2.3222,2.06,2.2405,Noun,129.0,0.62,Noun.Adjective.Verb,129.54.26,129
sigh,173,131,163,125,3.39,2.2405,1.56,2.1206,Noun,129.0,0.75,Noun.Verb,129.44,129
bonding,155,128,152,126,3.04,2.1931,1.53,2.1106,Noun,128.0,0.82,Noun.Verb,128.29,128
colon,129,95,112,86,2.53,2.1139,1.13,1.9823,Noun,128.0,0.99,Noun.Name,128.1,128
dial,452,354,359,294,8.86,2.6561,4.22,2.5502,Verb,322.0,0.71,Verb.Noun.Name,322.128.2,128
diploma,129,103,128,102,2.53,2.1139,1.23,2.017,Noun,128.0,1.0,Noun,128,128
vintage,149,132,129,120,2.92,2.1761,1.57,2.1239,Noun,128.0,0.86,Noun.Adjective,128.21,128
voting,241,143,229,134,4.73,2.3838,1.7,2.1584,Noun,128.0,0.53,Noun.Verb,128.113,128
white,8744,3355,6335,2804,171.45,3.9418,40.0,3.5258,Adjective,7185.0,0.82,Adjective.Name.Noun,7185.1404.128,128
workout,141,127,135,123,2.76,2.1523,1.51,2.1072,Noun,128.0,0.91,Noun.Verb.Name,128.10.3,128
anticipation,127,116,124,113,2.49,2.1072,1.38,2.0682,Noun,127.0,1.0,Noun,127,127
buggy,127,74,108,72,2.49,2.1072,0.88,1.8751,Noun,127.0,1.0,Noun,127,127
composer,127,73,116,71,2.49,2.1072,0.87,1.8692,Noun,127.0,1.0,Noun,127,127
cupboard,127,99,122,97,2.49,2.1072,1.18,2.0,Noun,127.0,1.0,Noun,127,127
dispute,160,141,153,138,3.14,2.2068,1.68,2.1523,Noun,127.0,0.79,Noun.Verb,127.33,127
dreamer,155,120,115,87,3.04,2.1931,1.43,2.0828,Noun,127.0,0.98,Noun.Name,127.2,127
increase,436,371,382,336,8.55,2.6405,4.42,2.5705,Verb,309.0,0.71,Verb.Noun,309.127,127
intensity,127,100,120,93,2.49,2.1072,1.19,2.0043,Noun,127.0,1.0,Noun,127,127
packet,128,96,125,93,2.51,2.1106,1.14,1.9868,Noun,127.0,0.99,Noun.Verb,127.1,127
parenting,134,107,125,101,2.63,2.1303,1.28,2.0334,Noun,127.0,0.95,Noun.Verb,127.6,127
precedent,127,103,126,102,2.49,2.1072,1.23,2.017,Noun,127.0,1.0,Noun,127,127
representation,127,110,123,106,2.49,2.1072,1.31,2.0453,Noun,127.0,1.0,Noun,127,127
screening,173,124,172,123,3.39,2.2405,1.48,2.0969,Noun,127.0,0.73,Noun.Verb,127.46,127
screwdriver,128,84,108,74,2.51,2.1106,1.0,1.9294,Noun,127.0,0.99,Noun.Name,127.1,127
slime,141,106,126,101,2.76,2.1523,1.26,2.0294,Noun,127.0,0.9,Noun.Verb.Name,127.13.1,127
toothpaste,160,111,143,105,3.14,2.2068,1.32,2.0492,Noun,127.0,0.79,Noun.Verb.Name,127.32.1,127
adrenaline,168,128,143,116,3.29,2.2279,1.53,2.1106,Noun,126.0,0.75,Noun.Verb.Name,126.35.6,126
alphabet,127,87,89,77,2.49,2.1072,1.04,1.9445,Noun,126.0,1.0,Noun,126,126
bother,3436,2383,3399,2370,67.37,3.5362,28.41,3.3773,Verb,3307.0,0.96,Verb.Noun,3307.126,126
buying,1679,1262,1607,1223,32.92,3.2253,15.05,3.1014,Verb,1552.0,0.92,Verb.Noun,1552.126,126
economics,126,94,98,76,2.47,2.1038,1.12,1.9777,Noun,126.0,1.0,Noun,126,126
fender,130,82,67,59,2.55,2.1173,0.98,1.9191,Noun,126.0,0.97,Noun.Name,126.4,126
filter,162,131,152,124,3.18,2.2122,1.56,2.1206,Noun,126.0,0.78,Noun.Verb.Name,126.34.2,126
gem,126,90,74,69,2.47,2.1038,1.07,1.959,Noun,126.0,1.0,Noun,126,126
